0,0.519755245,0.284623656,0.407077058,0.405677114,0.401879037,0.382683612,0.469057967,0.380490115,0.451540814,0.454373186,0.483001808,0.390519716,0.399003517,0.537008647,0.58651935,0.388731897,0.346552501,0.376943541,0.486366035,0.374421195,0.49491466,0.504696943,0.368174086,0.57457126,0.521251096,0.520697933,0.572640828,0.482104764,0.496455563,0.499618388,0.473015126,0.555568568,0.572840977
0.519755245,0,0.510393722,0.427356158,0.605573728,0.607668585,0.587836932,0.581318718,0.618239115,0.594070115,0.591196381,0.448023858,0.623260532,0.647931526,0.666532636,0.727912629,0.636557973,0.466445089,0.626252891,0.593229447,0.634684356,0.612587898,0.631278205,0.627445997,0.726567011,0.622702191,0.633964411,0.70704022,0.592079081,0.599209361,0.603746672,0.601900706,0.479048912,0.713417983
0.284623656,0.510393722,0,0.387534341,0.361293019,0.389135255,0.325044916,0.466117017,0.295244064,0.451072991,0.456853147,0.471380949,0.388039039,0.390614169,0.526221006,0.575782708,0.286893776,0.334643174,0.369356187,0.482694171,0.37906687,0.499930996,0.49851674,0.381800541,0.564910565,0.518789721,0.519438296,0.564336013,0.485878076,0.489128184,0.497155938,0.470163752,0.536647767,0.572312017
0.407077058,0.427356158,0.387534341,0,0.497330315,0.488089183,0.474717853,0.477626589,0.490684826,0.509134065,0.504379032,0.41622115,0.511010609,0.515352732,0.544991586,0.609162491,0.518850682,0.383404366,0.496875535,0.497553568,0.513773114,0.502945136,0.525539258,0.505761247,0.594338009,0.520855255,0.52990804,0.580349345,0.488015751,0.504853959,0.500464763,0.509238071,0.486106433,0.585465491
0.405677114,0.605573728,0.361293019,0.497330315,0,0.412565649,0.461062703,0.566790098,0.450609996,0.551604313,0.554339993,0.569971236,0.503478176,0.518588022,0.62879202,0.681469546,0.424648621,0.43853606,0.507979159,0.578040279,0.513473248,0.586798404,0.602676206,0.506967399,0.668040832,0.614773093,0.597270616,0.673037017,0.574222717,0.584280181,0.586385402,0.573499368,0.628748307,0.677250247
0.401879037,0.607668585,0.389135255,0.488089183,0.412565649,0,0.469984068,0.567208875,0.462559365,0.547933299,0.549470882,0.568007695,0.513968631,0.516679497,0.632827324,0.682362713,0.501468358,0.437833606,0.502518441,0.572553287,0.517835929,0.58996457,0.597799672,0.495228609,0.679140567,0.598493553,0.606514366,0.676260665,0.575490992,0.584635083,0.578464401,0.573657124,0.640223821,0.682445244
0.382683612,0.587836932,0.325044916,0.474717853,0.461062703,0.469984068,0,0.543451039,0.439661667,0.532417769,0.533027586,0.546581465,0.490655943,0.491613121,0.606419401,0.672862579,0.421533653,0.419106773,0.456938454,0.552924509,0.455265027,0.571692846,0.581739582,0.48210234,0.658563271,0.590185989,0.591037831,0.652570191,0.553176205,0.574270781,0.563319811,0.555499068,0.612882567,0.653111119
0.469057967,0.581318718,0.466117017,0.477626589,0.566790098,0.567208875,0.543451039,0,0.563015677,0.562144874,0.548474553,0.546800616,0.574464479,0.586667571,0.620097338,0.672835337,0.594302286,0.416771987,0.576870234,0.531772349,0.581466395,0.285656525,0.592169657,0.572234303,0.660596083,0.549025558,0.561075414,0.658503258,0.382242029,0.321893051,0.527417003,0.529889826,0.609755273,0.665457686
0.380490115,0.618239115,0.295244064,0.490684826,0.450609996,0.462559365,0.439661667,0.563015677,0,0.549757479,0.557267203,0.569833713,0.488198677,0.497517926,0.632792163,0.693791187,0.370393321,0.443725279,0.472106249,0.573083894,0.493212964,0.586431707,0.601860156,0.470169624,0.688269073,0.621231683,0.593646891,0.671264136,0.578650025,0.583309064,0.589292667,0.574698443,0.64236055,0.681183862
0.451540814,0.594070115,0.451072991,0.509134065,0.551604313,0.547933299,0.532417769,0.562144874,0.549757479,0,0.252418046,0.564985065,0.57550077,0.582070869,0.63876921,0.683926231,0.573698489,0.457183601,0.571056826,0.57820558,0.571846282,0.578626393,0.600617974,0.562043561,0.674050016,0.601104761,0.614673026,0.677857475,0.567500812,0.577543702,0.582300828,0.582944489,0.637230435,0.682234732
0.454373186,0.591196381,0.456853147,0.504379032,0.554339993,0.549470882,0.533027586,0.548474553,0.557267203,0.252418046,0,0.555875557,0.578018776,0.576808497,0.633343597,0.688046177,0.580422315,0.454356251,0.564284308,0.570690268,0.570757011,0.572615444,0.592852881,0.564945176,0.677837838,0.586562309,0.603170503,0.672291416,0.560584707,0.566155337,0.581409655,0.571094739,0.638628881,0.679745248
0.483001808,0.448023858,0.471380949,0.41622115,0.569971236,0.568007695,0.546581465,0.546800616,0.569833713,0.564985065,0.555875557,0,0.593967057,0.593117141,0.626674574,0.682905138,0.594295983,0.427362277,0.58248527,0.558018339,0.594484539,0.564070517,0.581483487,0.585100742,0.679328563,0.579692024,0.585687444,0.67082678,0.550123887,0.558916672,0.567886542,0.568266172,0.47896696,0.675123825
0.390519716,0.623260532,0.388039039,0.511010609,0.503478176,0.513968631,0.490655943,0.574464479,0.488198677,0.57550077,0.578018776,0.593967057,0,0.480072869,0.636121147,0.700066864,0.500498665,0.462249396,0.470927408,0.591049727,0.485101616,0.606407687,0.623878447,0.474441099,0.697537456,0.633121222,0.615968369,0.69540325,0.594513183,0.599968092,0.601100413,0.598223733,0.646042523,0.694208142
0.399003517,0.647931526,0.390614169,0.515352732,0.518588022,0.516679497,0.491613121,0.586667571,0.497517926,0.582070869,0.576808497,0.593117141,0.480072869,0,0.654224234,0.702831841,0.505196769,0.469159544,0.442544371,0.601429848,0.439854075,0.614195272,0.617815621,0.481788769,0.693512884,0.646117632,0.629402757,0.691363336,0.596780984,0.610338226,0.613969412,0.589878452,0.660692646,0.696991427
0.537008647,0.666532636,0.526221006,0.544991586,0.62879202,0.632827324,0.606419401,0.620097338,0.632792163,0.63876921,0.633343597,0.626674574,0.636121147,0.654224234,0,0.279428054,0.641535741,0.528225211,0.630590248,0.64455983,0.648372471,0.647189349,0.614892661,0.648864521,0.278025532,0.674094988,0.667723013,0.248645269,0.632599993,0.643329064,0.638794065,0.647870141,0.698679512,0.256535892
0.58651935,0.727912629,0.575782708,0.609162491,0.681469546,0.682362713,0.672862579,0.672835337,0.693791187,0.683926231,0.688046177,0.682905138,0.700066864,0.702831841,0.279428054,0,0.708832767,0.562491133,0.688667979,0.692747546,0.704734577,0.696569419,0.682280462,0.710420522,0.256262662,0.725426843,0.722402185,0.280126224,0.687163448,0.699053187,0.697569212,0.700772324,0.748761905,0.324802384
0.388731897,0.636557973,0.286893776,0.518850682,0.424648621,0.501468358,0.421533653,0.594302286,0.370393321,0.573698489,0.580422315,0.594295983,0.500498665,0.505196769,0.641535741,0.708832767,0,0.466232651,0.472134355,0.597642449,0.480543744,0.622590766,0.608937811,0.504142889,0.697782698,0.637059332,0.632470951,0.682488924,0.610508132,0.615056043,0.599671572,0.596359881,0.665468434,0.689471958
0.346552501,0.466445089,0.334643174,0.383404366,0.43853606,0.437833606,0.419106773,0.416771987,0.443725279,0.457183601,0.454356251,0.427362277,0.462249396,0.469159544,0.528225211,0.562491133,0.466232651,0,0.453971443,0.392013618,0.469130528,0.427560838,0.480894485,0.448243927,0.553199137,0.474501738,0.451154529,0.559979581,0.429505605,0.434424483,0.456428877,0.45810415,0.50035466,0.556435929
0.376943541,0.626252891,0.369356187,0.496875535,0.507979159,0.502518441,0.456938454,0.576870234,0.472106249,0.571056826,0.564284308,0.58248527,0.470927408,0.442544371,0.630590248,0.688667979,0.472134355,0.453971443,0,0.583152789,0.427278918,0.61122936,0.612679561,0.415801428,0.678415686,0.618323071,0.624866682,0.678608532,0.592032291,0.60693735,0.600752075,0.57698931,0.64868183,0.677788779
0.486366035,0.593229447,0.482694171,0.497553568,0.578040279,0.572553287,0.552924509,0.531772349,0.573083894,0.57820558,0.570690268,0.558018339,0.591049727,0.601429848,0.64455983,0.692747546,0.597642449,0.392013618,0.583152789,0,0.596894767,0.552700044,0.59620977,0.588921562,0.682052937,0.606689515,0.564131921,0.677293729,0.55759416,0.555799523,0.553964406,0.561706482,0.627626768,0.682858629
0.374421195,0.634684356,0.37906687,0.513773114,0.513473248,0.517835929,0.455265027,0.581466395,0.493212964,0.571846282,0.570757011,0.594484539,0.485101616,0.439854075,0.648372471,0.704734577,0.480543744,0.469130528,0.427278918,0.596894767,0,0.613238198,0.617669235,0.466298803,0.697327069,0.641598981,0.630121675,0.690039101,0.592040446,0.609608075,0.613817623,0.58671717,0.657080846,0.698293582
0.49491466,0.612587898,0.499930996,0.502945136,0.586798404,0.58996457,0.571692846,0.285656525,0.586431707,0.578626393,0.572615444,0.564070517,0.606407687,0.614195272,0.647189349,0.696569419,0.622590766,0.427560838,0.61122936,0.552700044,0.613238198,0,0.612494297,0.603474657,0.687497989,0.554950965,0.576853526,0.693087224,0.370277402,0.278536786,0.557885025,0.55993877,0.640981735,0.694490385
0.504696943,0.631278205,0.49851674,0.525539258,0.602676206,0.597799672,0.581739582,0.592169657,0.601860156,0.600617974,0.592852881,0.581483487,0.623878447,0.617815621,0.614892661,0.682280462,0.608937811,0.480894485,0.612679561,0.59620977,0.617669235,0.612494297,0,0.606989336,0.661568511,0.632412355,0.626966512,0.649757882,0.600510593,0.618054648,0.593939394,0.598785492,0.662413523,0.649744838
0.368174086,0.627445997,0.381800541,0.505761247,0.506967399,0.495228609,0.48210234,0.572234303,0.470169624,0.562043561,0.564945176,0.585100742,0.474441099,0.481788769,0.648864521,0.710420522,0.504142889,0.448243927,0.415801428,0.588921562,0.466298803,0.603474657,0.606989336,0,0.696500957,0.629224589,0.622423216,0.689990056,0.581773351,0.595324891,0.585636422,0.581239961,0.658617606,0.695799856
0.57457126,0.726567011,0.564910565,0.594338009,0.668040832,0.679140567,0.658563271,0.660596083,0.688269073,0.674050016,0.677837838,0.679328563,0.697537456,0.693512884,0.278025532,0.256262662,0.697782698,0.553199137,0.678415686,0.682052937,0.697327069,0.687497989,0.661568511,0.696500957,0,0.727263947,0.714156665,0.306981862,0.681623162,0.691319366,0.691802324,0.697313781,0.752015739,0.27028181
0.521251096,0.622702191,0.518789721,0.520855255,0.614773093,0.598493553,0.590185989,0.549025558,0.621231683,0.601104761,0.586562309,0.579692024,0.633121222,0.646117632,0.674094988,0.725426843,0.637059332,0.474501738,0.618323071,0.606689515,0.641598981,0.554950965,0.632412355,0.629224589,0.727263947,0,0.618407282,0.709658305,0.54701185,0.563132675,0.59335136,0.560638908,0.637761573,0.718909103
0.520697933,0.633964411,0.519438296,0.52990804,0.597270616,0.606514366,0.591037831,0.561075414,0.593646891,0.614673026,0.603170503,0.585687444,0.615968369,0.629402757,0.667723013,0.722402185,0.632470951,0.451154529,0.624866682,0.564131921,0.630121675,0.576853526,0.626966512,0.622423216,0.714156665,0.618407282,0,0.701105064,0.559475774,0.569701981,0.583886195,0.587607111,0.650004767,0.707148198
0.572640828,0.70704022,0.564336013,0.580349345,0.673037017,0.676260665,0.652570191,0.658503258,0.671264136,0.677857475,0.672291416,0.67082678,0.69540325,0.691363336,0.248645269,0.280126224,0.682488924,0.559979581,0.678608532,0.677293729,0.690039101,0.693087224,0.649757882,0.689990056,0.306981862,0.709658305,0.701105064,0,0.672695,0.682516097,0.68885946,0.680688717,0.732766014,0.177445825
0.482104764,0.592079081,0.485878076,0.488015751,0.574222717,0.575490992,0.553176205,0.382242029,0.578650025,0.567500812,0.560584707,0.550123887,0.594513183,0.596780984,0.632599993,0.687163448,0.610508132,0.429505605,0.592032291,0.55759416,0.592040446,0.370277402,0.600510593,0.581773351,0.681623162,0.54701185,0.559475774,0.672695,0,0.388286544,0.545528166,0.523293186,0.622922248,0.681746189
0.496455563,0.599209361,0.489128184,0.504853959,0.584280181,0.584635083,0.574270781,0.321893051,0.583309064,0.577543702,0.566155337,0.558916672,0.599968092,0.610338226,0.643329064,0.699053187,0.615056043,0.434424483,0.60693735,0.555799523,0.609608075,0.278536786,0.618054648,0.595324891,0.691319366,0.563132675,0.569701981,0.682516097,0.388286544,0,0.553868241,0.551012573,0.630983049,0.690389492
0.499618388,0.603746672,0.497155938,0.500464763,0.586385402,0.578464401,0.563319811,0.527417003,0.589292667,0.582300828,0.581409655,0.567886542,0.601100413,0.613969412,0.638794065,0.697569212,0.599671572,0.456428877,0.600752075,0.553964406,0.613817623,0.557885025,0.593939394,0.585636422,0.691802324,0.59335136,0.583886195,0.68885946,0.545528166,0.553868241,0,0.565719418,0.641404158,0.697603131
0.473015126,0.601900706,0.470163752,0.509238071,0.573499368,0.573657124,0.555499068,0.529889826,0.574698443,0.582944489,0.571094739,0.568266172,0.598223733,0.589878452,0.647870141,0.700772324,0.596359881,0.45810415,0.57698931,0.561706482,0.58671717,0.55993877,0.598785492,0.581239961,0.697313781,0.560638908,0.587607111,0.680688717,0.523293186,0.551012573,0.565719418,0,0.630356287,0.685639601
0.555568568,0.479048912,0.536647767,0.486106433,0.628748307,0.640223821,0.612882567,0.609755273,0.64236055,0.637230435,0.638628881,0.47896696,0.646042523,0.660692646,0.698679512,0.748761905,0.665468434,0.50035466,0.64868183,0.627626768,0.657080846,0.640981735,0.662413523,0.658617606,0.752015739,0.637761573,0.650004767,0.732766014,0.622922248,0.630983049,0.641404158,0.630356287,0,0.741757349
0.572840977,0.713417983,0.572312017,0.585465491,0.677250247,0.682445244,0.653111119,0.665457686,0.681183862,0.682234732,0.679745248,0.675123825,0.694208142,0.696991427,0.256535892,0.324802384,0.689471958,0.556435929,0.677788779,0.682858629,0.698293582,0.694490385,0.649744838,0.695799856,0.27028181,0.718909103,0.707148198,0.177445825,0.681746189,0.690389492,0.697603131,0.685639601,0.741757349,0